"","AGAL_control_differentiated_1","AGAL_control_undifferentiated_1","AGAL_control_differentiated_2","AGAL_control_undifferentiated_2","AGAL_control_differentiated_3","AGAL_control_undifferentiated_3","AGAL_knockout_differentiated_1","AGAL_knockout_undifferentiated_1","AGAL_knockout_differentiated_2","AGAL_knockout_undifferentiated_2","AGAL_knockout_differentiated_3","AGAL_knockout_undifferentiated_3"
"ENSBTAG00000045582",8255.51481129153,7229.23953730506,8387.24524904346,7038.44868092008,7787.08297687582,5264.82970390847,8298.1130841023,6269.09707980015,8446.71082944956,6228.35485575338,7218.28205203919,5689.18150407753
"ENSBTAG00000045593",35.3139103331906,64.0146043959294,34.0380395986139,59.0533134675663,52.5265125114386,73.2637605450284,62.081710941079,70.4730029668843,53.3738320782044,47.4749563390163,70.2482057462788,65.6642041410601
"ENSBTAG00000045594",15.46273491756,9.26306345255982,4.54573904783833,1.21874990643764,23.5104984707095,6.02594027552047,20.9833829451636,8.47113583296732,13.2615133132406,1.74778532611673,12.0123793407713,3.84592864836804
"ENSBTAG00000045604",237.068425407232,310.261652031287,319.701274005347,462.818215212247,279.713828783221,338.252200114444,681.573451700452,512.71152151336,456.974470920375,496.316581629476,616.686478045141,393.09307956164
"ENSBTAG00000045617",532.51558891253,712.813238241451,576.059170669205,713.216080467423,660.114394154159,913.591181491688,550.321543029785,766.273141899741,563.829602296511,883.132172372824,537.760901614497,683.438073240366
"ENSBTAG00000045628",36.8751322702311,41.1216713676936,36.2571774978417,26.4207857032771,64.9729806327877,33.0020003668354,33.1242818509495,49.0060891721093,51.3923886340405,24.1989168549024,57.6468821645483,11.335600623218
"ENSBTAG00000045633",195.963761859893,28.3240725900132,43.9742620120575,3.84933416511256,367.984871159667,11.2130396277249,59.4785605890313,6.26090042082814,145.248820207392,11.2500239692491,139.856422115989,42.5888212348967
"ENSBTAG00000045664",1828.72269401484,1229.19084995894,1488.43655426536,1219.04367677155,1678.53077866659,1080.68228012308,1445.41741654804,1146.14295263866,1387.16638011082,1075.23329843718,1626.65326996582,1150.92107355332
"ENSBTAG00000045697",20.5696183955982,20.40187418317,3.68738572425093,14.350340158275,11.072670882801,23.4751967753704,21.0598140640738,9.83767405757535,19.5828621481523,3.46559929470989,20.197536215189,9.34705118686173
"ENSBTAG00000045699",2.43272412554428,5.12705064095575,13.9505757971107,36.5894295441709,9.43243171107714,9.88517645017087,2.52942134968755,8.7409478029117,38.9027972553819,7.18187132838704,91.5890669709635,17.4864237127654
"ENSBTAG00000045703",714.102079527149,779.694590865085,637.041389123604,869.103370306135,655.552058370077,952.248837718584,678.786849984969,1032.34307300227,613.782124154218,915.30014459739,676.385020211118,1034.52194382978
"ENSBTAG00000045708",81.9215593988026,75.8708238312683,100.220743425464,62.6876815110545,129.444195293589,76.7155435604312,96.1015761699484,84.8080804097758,92.7186241144991,64.7316965187801,83.9111112590196,81.8945602949483
"ENSBTAG00000045711",36.548899760185,8.86479877135464,9.8438122910057,8.43615017822568,17.0941579601587,0,10.9479728451303,5.0357634091665,5.61778914574598,11.2180424970649,0.911945183364183,0.951879806453408
"ENSBTAG00000045717",75.7784591117883,123.964953621424,91.5515552749366,132.488723453677,77.0047378836706,107.216228562055,88.9810108117557,152.429779278896,98.2846622608231,113.964035349232,147.871734885285,83.6387843694472
"ENSBTAG00000045734",8.96888354723554,3.94291903934417,7.12190684216124,32.3421800774859,8.95372300640717,8.61120563392066,7.9905292177328,4.03249131051702,10.4781633086108,7.09691982815132,11.4719748725375,0
"ENSBTAG00000045744",455.41902294364,765.044585820876,557.14479919759,750.296854021602,378.296793058387,827.127697481839,375.418221179191,805.663412625917,372.091233021442,857.176174982794,384.042404083408,707.559017433591
"ENSBTAG00000045748",2101.00530316737,2312.40532387866,2368.1794661406,2156.92446130221,2319.11610407,2079.12917397719,2397.04923451778,2505.30133668058,2321.90973706086,2306.65620777587,2111.67272271581,2283.16114227964
"ENSBTAG00000045754",1021.74963607612,49.1484926559566,533.219749268638,25.2797470964313,632.271815633928,8.50052252826886,168.410532442266,8.36253399296278,439.799254692758,22.4516573210804,404.551406108399,23.7341169459329
"ENSBTAG00000045757",55.81495607879,0,4.52660222211222,0,117.229330217647,0,0,0,643.03628558877,0,3677.33771325829,3.75161573596259
"ENSBTAG00000045762",537.003167172723,622.589642470245,556.750464492183,623.161643452083,551.999244319653,616.977175417582,459.910303789647,649.657582910605,402.615913238351,579.718609650649,477.946309269053,658.6476705337
"ENSBTAG00000045767",6.56275501643918,5.65675549511951,34.2286538551456,13.3869433047816,21.0684606235087,13.7804652506269,2.53355688432929,0,8.7577901787827,2.69232244904872,41.2158076535771,17.4464948763246
"ENSBTAG00000045776",146.288510773475,76.8220579422443,138.822811906368,69.902309265135,157.573860066521,69.0089026735723,126.588076082681,71.3191408174349,137.651216309359,81.1380057184569,130.456976972058,54.2484024059935
"ENSBTAG00000045779",635.508799109742,884.152226897451,796.4756553876,931.183705028457,725.310395522787,959.408599319115,753.23748872231,1007.23806858999,743.524416487371,913.079247555229,784.955495708601,860.462906690791
"ENSBTAG00000045783",83.8154413938948,223.055571814644,90.0499806636188,174.646602648899,73.6870203697552,198.864104781099,98.0456698954727,209.052056926082,100.826559256202,170.375424888667,113.840950711911,184.007785799856
"ENSBTAG00000045784",1133.40586474119,1514.29958938236,1180.54065595667,1512.65163215698,1494.965424111,1723.58851497986,1387.28284505418,1833.15301260004,1414.71582135243,1726.56688558191,1240.09493594705,1479.48859905517
"ENSBTAG00000045785",1104.88614590157,565.229493305598,1277.89521382075,742.42329866996,1216.74978143325,458.408099966064,964.568775085733,671.012611620348,1524.61528366913,615.882605471848,1665.15200159774,625.508913942927
"ENSBTAG00000045787",66.6371497256281,50.1988954661446,42.9229745017485,25.4545114345032,22.0639413993301,34.1988409067049,16.9769550756775,24.4575658238166,32.7106533903861,32.772006850218,31.8370888113018,22.7686754653671
"ENSBTAG00000045789",163.055979599785,5.8840407779707,29.9001048483045,2.40184230096645,232.435006028294,0.848082731486445,59.6397252724017,4.17188863959254,1937.01392393042,2.58410735376368,11890.5799582352,4.73590264682942
"ENSBTAG00000045791",685.951999547284,568.06969983646,511.899720646996,563.580324839823,537.500439229725,590.720476109807,641.047955950449,476.562321989555,614.967747013289,498.824236665104,656.120186073959,551.754204965401
"ENSBTAG00000045817",1686.00191551633,1435.61875980881,1464.6213597554,1595.56431785709,1425.73876829373,1468.10847596579,1401.33705750847,1598.0822778161,1437.01797434049,1473.08205170886,1436.01905633985,1546.84853200631
"ENSBTAG00000045824",867.875832581934,632.84417991648,555.229125801951,660.793392550271,890.011471052414,546.641283743154,761.099979871163,847.83277349577,626.644874148356,652.438909543842,623.72881523419,567.843067485716
"ENSBTAG00000045828",4357.09366661101,11298.2871257572,4150.89430164549,11371.3449628332,3315.12735259368,11154.3791946157,4275.58351815035,11945.8511196676,4237.73533851817,11054.636308649,3551.97177100483,10823.4908918998
"ENSBTAG00000045832",991.939188728274,584.496101243951,1129.08083436336,691.402856690768,1073.34736941334,573.155046432967,740.265041581652,399.398579321905,1063.19418513803,776.606228696804,1336.86949128184,843.435389567729
"ENSBTAG00000045834",8.95026015040064,5.52763240956599,32.6964393367162,16.5879571739304,24.9217881882788,4.53362551202602,21.5963386666283,15.9884587665722,30.5736219170644,10.7192059086458,16.9942907542837,10.9729637933882
"ENSBTAG00000045835",21.4406333961884,10.8332243617348,34.0381436600003,6.02584285825062,26.874054471457,16.1861516231405,13.3901998473265,5.03377294964407,26.2187103103265,16.400444696705,25.5448220439442,17.12975952841
"ENSBTAG00000045864",32.9947299835212,9.80467541105797,28.9222188120759,18.0296557819914,24.4966029415467,12.7137706122878,13.4692488809038,23.3142481923371,25.2418123374997,19.8720537870641,33.8324833882562,7.57060928920408
"ENSBTAG00000045867",631.665315968811,826.054088707113,454.095397535297,875.419208654293,552.044420028277,711.005187799496,502.459671383538,906.174393694898,462.711666532717,820.503166573911,468.270268663999,674.472154156467
"ENSBTAG00000045868",10.0747204488641,17.7444403974804,26.814755664826,18.0877124441882,24.4142169060587,11.9401009903801,0,0,40.2771434600756,50.9137915788655,18.2355676404686,9.52848856413861
"ENSBTAG00000045877",1866.44066866375,383.886004040829,1177.28489535078,284.714505505816,1396.40592843945,232.540156631399,1446.52739209548,264.988568677093,1736.62579376697,218.162843442613,2054.32150262602,324.178378669555
"ENSBTAG00000045879",16.507810284418,13.3176905853802,45.8672626002929,18.6411129923833,13.9760163299359,5.76562287086356,2.53213353521996,1.74546250469278,19.9138977166167,4.48913049422472,37.032905905756,11.9616887267185
"ENSBTAG00000045886",517.720944054651,669.383517451279,482.75817560488,514.484512155242,600.149839576843,672.455056144323,603.886268005662,784.697875988988,461.676218616088,638.853887444784,446.32211391891,446.005688823381
"ENSBTAG00000045887",19.9268608480006,1.0122147552501,15.7410795937166,1.20342105638843,15.3441595444839,11.9123943425179,4.85771843601658,2.58759792951741,17.9918715037326,6.03122037592295,6.46685985979503,1.90114322790517
"ENSBTAG00000045892",94.4959444950443,32.5098708995444,103.536825636109,30.5559746523088,121.517887651502,64.3947182510784,102.092284455683,35.943420812858,76.685250978826,67.6443450127466,91.9370228794924,67.9160349899736
"ENSBTAG00000045893",230.776337189237,237.365205789371,202.404436992127,243.455783061418,230.861209386591,256.446360974083,159.448054044108,194.665935896819,183.536270546736,251.181489502977,200.700968771229,195.10885033416
"ENSBTAG00000045904",238.218786313971,172.376025213065,245.349155103952,199.156101948253,275.96736938908,168.713622882656,184.914963740171,201.432818226683,249.066377505136,119.090789187108,336.529945491716,120.891401315989
"ENSBTAG00000045909",226.194879326322,145.552800092615,243.432192958278,150.520137400322,228.623983160869,119.075918069437,268.301047806377,122.197613525768,294.812563545909,221.902664347668,303.106718173571,97.8469693197896
"ENSBTAG00000045912",659.153470239596,590.215889284801,543.160636243364,459.307820302149,785.213373337523,471.374395432427,577.825932667411,494.57385506295,636.855195937974,498.002518551148,628.421257146353,526.601067943098
"ENSBTAG00000045925",30.0723044339018,112.207411848562,40.2733633374765,171.165794150913,62.1553954720531,456.851902388451,40.1315110505656,98.6532477321969,44.2032425738964,111.325191209203,61.9381926786765,244.284156118323
"ENSBTAG00000045931",2713.28721534373,5584.34855840907,2965.91305065613,4410.88133627722,2979.15575964095,4482.92028052878,3368.01845218926,3791.12308933275,3296.9455041089,3780.62791983133,2643.19175318548,3465.65369014949
"ENSBTAG00000045937",1702.69895583754,4965.31710487838,1996.7152811453,4670.44488234137,1982.45832909521,5770.71112542543,2170.36291484024,5645.00146486469,1996.60578314215,5268.96081174591,1632.98539934346,5202.72400428933
"ENSBTAG00000045943",14.9710354079404,0,33.6773580452168,0,15.704543064785,0,0,0,375.91043854971,3.41410316145708,1300.47395592269,34.7897168288276
"ENSBTAG00000045948",71.8674918338749,53.6178803311761,33.6693353550141,56.5723596214455,56.2260735241914,57.7871599266146,56.8026523874724,32.0029911222306,21.834324762094,45.1645810600389,44.3996643762708,114.228401629648
"ENSBTAG00000045955",16.41426018612,0,7.17875338403852,4.81613091632177,37.8799803417014,7.65554189758847,20.7160001645971,7.53486684256633,24.3290777103691,7.7678572693783,6.38760218664727,7.6007515088214
"ENSBTAG00000045957",1493.92176471373,1963.84403816802,1317.54862209475,1921.92311230579,1310.53108492588,2048.61628658622,1698.90434969591,2361.04897374688,1478.33610913068,2043.88030410224,1397.56002511404,2020.64314889824
"ENSBTAG00000045989",293.313934183742,267.1909383069,128.813633238254,85.4625001181942,220.789483828036,181.897497853547,239.917843438597,206.644959626311,198.669081883409,106.948797068721,160.700272783841,127.147773867283
"ENSBTAG00000045998",60.4184322422911,31.5598802143767,12.5042364202946,10.855786516151,43.9373385258822,5.97308389930894,18.2247508474992,16.8201851243706,28.1058381143629,4.31459982461971,33.7307197303936,8.58041666914289
"ENSBTAG00000046010",40.2719468999613,15.7819198009572,15.1798713612165,12.0628891099711,13.4242667141901,27.3094514726175,30.3695234282471,26.9180628487645,26.2332905230632,7.76607213211993,25.5242902193476,12.3959090448594
"ENSBTAG00000046014",41.4667357012941,13.7719768331508,29.5010678848316,16.6925714785286,27.6243427629964,11.9891294258267,7.5902080554172,9.9203977366285,37.3315770739911,37.3509156025735,69.4506403725335,6.30389880817095
"ENSBTAG00000046017",1.26018616032317,10.8298355670906,0,0,3.66225626722279,0,0,0,15.9113757747614,0,26.440423259647,0
"ENSBTAG00000046019",2364.80421624666,3928.84577228857,2193.59225487505,4762.07004970324,2337.90675706643,4443.58935720718,2553.7484751883,5404.83446341112,2474.21428414674,4385.65516202442,2754.07494153142,4523.93649530585
"ENSBTAG00000046031",187.180856830647,185.933792510665,98.2300372717466,181.239378415486,270.34687863866,140.395891800105,158.700111898625,301.470130947047,203.88978420876,157.668930782082,154.229952086061,284.128358484636
"ENSBTAG00000046033",1633.32110741617,1965.40965133096,1568.15408808015,2012.70451690331,1528.9432653414,1860.9141550321,1384.6204546318,1662.4263672892,1535.39227767513,1950.21236241366,1708.76644332179,1958.11086769083
"ENSBTAG00000046037",861.274532388009,2877.82751135142,828.327642063933,2738.46819214663,900.152895347779,2925.58531229951,816.535174977584,3714.04072430528,948.800240148908,3084.57603813471,701.377815103805,2692.03249662055
"ENSBTAG00000046047",6.44674271792818,5.23661603580583,3.47763461276982,1.47613880429652,15.9004485554325,15.3212610113816,23.8109727364567,8.74823941581171,12.2515477979963,10.3698154311215,3.2324591254887,11.0877726634127
"ENSBTAG00000046073",17.7198219683392,3.92928240252539,17.1075027860984,7.21992058629733,6.11727166968113,8.49409719678752,31.7573840416201,4.17657317161128,9.35519912575093,1.72728800124099,12.7892617247038,6.6399925480598
"ENSBTAG00000046079",123.769942159104,110.192058734566,138.222386826342,114.422694798199,133.2296908402,124.235953948602,103.606791129132,97.9920695886597,143.215255878673,151.951761175971,203.550891226905,120.707346076001
"ENSBTAG00000046083",6.31701214261848,16.7481321253544,0,1.20587177203182,13.4542879926775,10.2255608764091,6.09680886433349,1.67782875554513,10.3076499554953,0,0,3.80735774549632
"ENSBTAG00000046092",385.390073942718,645.448307549686,405.192302346469,845.818479387064,332.641148923537,993.59629882315,596.595734729861,905.861612835502,399.576006257433,967.073641348486,370.085725979525,949.026871271075
"ENSBTAG00000046101",477.571023481419,300.570240768101,364.089879561601,173.611496959441,431.035939213832,344.423927628068,398.928270996323,206.612620553584,406.484260350217,225.259485090516,335.61963463482,331.447384032231
"ENSBTAG00000046110",389.943841924035,194.144684753424,295.470994207071,191.455403282062,314.878780412946,178.836447208691,301.838557448093,197.091238785422,299.939534164909,195.14692923219,253.859893869328,174.086861669801
"ENSBTAG00000046111",56.8273794596305,100.36080974215,69.1009819817764,87.9286554294522,81.8898351752307,85.1002329057292,53.6265487182214,59.4726663267941,71.1414724762643,101.875188644016,61.1542443743135,93.1528735106406
"ENSBTAG00000046129",2325.12143313968,2923.85236318184,2287.54094257885,2847.10993361198,2279.41644815769,3284.18748368205,2102.29411426558,3249.40084600691,2416.08805452663,3111.66905249763,1991.15092723126,3151.41903684733
"ENSBTAG00000046140",5.15259031876926,0,52.8958810185405,13.493370188635,73.2678604049081,8.66281027910723,47.2400629518636,18.7505257958826,110.349396402785,11.2792824071958,71.0959253389781,15.9557118472785
"ENSBTAG00000046142",289.991462569762,95.6735862832297,162.096955844347,71.1975628319253,216.360628091711,60.5809629010885,82.8012754476718,10.0864154268449,248.433820523007,103.528806468676,335.142144401244,146.532479281977
"ENSBTAG00000046148",16.4379350326253,2.94629934727299,8.9932638495357,7.21738047623637,7.3353241031568,4.24628887386966,13.42285262174,9.18843962885719,6.54583740019116,4.31559130249668,10.954485685921,0
"ENSBTAG00000046153",0,5.91616724644667,6.258344277092,12.0612697898617,4.88401757962269,8.53058666403807,1.21585481489029,4.20291683211537,9.36896470468633,12.947259857324,4.55998512499714,9.53065099601563
"ENSBTAG00000046162",202.260257606056,196.715831099918,195.648365814246,178.989068353354,219.268044453973,182.149715543033,212.765203722265,163.964441599015,212.920437334445,159.304027027632,188.468915333689,141.03671995136
"ENSBTAG00000046172",2024.68655811994,2593.88915791158,1776.54422532899,2446.62364830044,1894.11491803689,3862.78409966732,1961.70521604375,2991.80799520472,2224.31152163399,2697.69079635046,1780.51203182708,2669.01717713024
"ENSBTAG00000046173",187.867996716554,163.516353765053,194.296066074255,183.207854408758,240.615146736542,158.490703754123,242.175651632427,193.028010034091,189.163017352018,170.902579688571,208.89826679777,153.255591819611
"ENSBTAG00000046174",2388.74561086978,1886.45130650035,2270.49946431674,1789.19740222703,2168.02338153539,1692.00574810253,2309.67203972128,2003.23442365525,2168.37773696053,1658.39467870709,2192.39507313333,1554.61791240085
"ENSBTAG00000046176",2196.62199541438,1402.69842399975,2424.53298382319,1574.87094402344,2926.136671189,2401.78900253351,1486.85717746543,821.05593486121,2496.71483530836,1216.6674160276,2098.45369486864,1689.96042366475
"ENSBTAG00000046185",869.57319978186,834.517681953646,918.382343585294,962.832125723224,1123.10784912001,978.56093689783,1098.65306835515,960.360421265541,842.686920559223,995.974995900732,941.812877633776,1019.51485310643
"ENSBTAG00000046189",6.15394947299706,19.0830410610052,32.6600630564731,26.4019101242394,17.7166753305979,36.3267702404161,28.9688813610852,19.3410709776854,35.8082607155452,55.0378661966912,74.8578050482471,62.8104568455935
"ENSBTAG00000046192",237.363488167596,234.906076963874,216.536505747668,342.665791545483,184.495319501306,333.79778908773,189.394730338014,348.4243792612,196.322485725134,280.190955120434,171.404177274524,249.048032757686
"ENSBTAG00000046204",518.12819916172,464.13900877829,555.531447637008,373.619359984942,638.647819100526,358.207722991557,638.374399660404,392.050153098172,587.815257539695,522.026128277296,633.223734513979,453.158199192274
"ENSBTAG00000046218",342.171642802062,83.6428896868899,213.256650992387,136.71744176967,331.771678378509,109.554889741666,326.813057632745,125.940212850813,320.448881596456,111.659329196525,337.433413826978,93.7156089274088
"ENSBTAG00000046223",444.698569973127,376.51923352251,410.459201688119,379.815767199176,402.907388081452,629.29933877217,438.96005788786,464.60019260609,464.583169100738,495.379471288207,432.252681736144,451.556647478345
"ENSBTAG00000046231",63.18002390912,14.7524615403571,17.0660573889275,8.42929509513035,44.0122855007108,25.5172355355989,17.0729518840435,2.51105138343305,22.4621774892994,12.0879991339373,7.30365179904108,9.50010451129558
"ENSBTAG00000046235",452.69895346976,196.991794507495,317.013832288578,218.151472715186,158.78937716024,114.1709466239,328.615174334824,168.666540297791,265.007866142562,246.000321576822,273.677237689536,236.046617069696
"ENSBTAG00000046239",884.869962153853,1180.85178730337,1307.39077719315,1136.3999110384,844.110101473195,1017.98922923579,964.651310100128,1101.13109084667,870.273375508723,1027.33793527727,968.771774468893,1165.1269056417
"ENSBTAG00000046248",1407.68690615698,3705.63383684803,1416.47296209539,3801.42883807676,1397.80331172328,3816.52022536461,2026.89138711466,3712.19846352718,1588.68232038787,3585.77888002178,1261.86877062682,3656.12610341803
"ENSBTAG00000046255",2129.59323516685,1288.99420500488,2009.27178587539,1261.70448135123,1937.37328517466,1082.63531389688,1884.79115489931,1080.58276437799,1691.75613960143,1075.84845614213,2112.84888564811,965.396555341097
"ENSBTAG00000046257",60.5418795576993,62.0421558104535,60.0198524589982,33.7438491959795,24.4316016718471,18.7409345133248,27.9992939871796,19.2947116922133,47.7547697035893,33.6643769243977,58.3894648276127,62.8056840827299
"ENSBTAG00000046263",1294.95310676281,523.996685475014,1278.83513064034,685.9337178506,1623.7759813129,520.825655976744,1099.93749419486,516.534325672503,1136.61276877622,505.898318244418,915.046768248906,568.893554611586
"ENSBTAG00000046266",194.107560886893,401.006950067742,225.524565982644,295.344606756458,103.803473691678,143.192307912309,210.467400633187,183.871588961574,181.687058234123,262.382542959493,105.804315547393,169.489531318856
"ENSBTAG00000046273",1604.61527201668,1614.47604387765,1958.86185959767,1682.01144204845,1644.7490649779,1327.92451246963,2092.60884719652,1607.36582692867,1774.34819500962,1446.97587923379,1543.08949528515,1363.80396933542
"ENSBTAG00000046277",35.260007954016,19.5584696830086,38.2686026542495,21.2227727506761,143.665700165065,22.8429546012305,35.8451230141647,0.981221012460417,11.7939835422536,21.3547260105436,18.6218084155583,17.6314913603873
"ENSBTAG00000046286",200.119523898139,734.797224609151,209.867306848415,788.881893315006,153.775077194136,1005.25328876361,439.789190084761,951.278226270335,228.599011602828,965.595191233768,177.764521449455,913.40674160086
"ENSBTAG00000046295",26.5854715700117,11.786013620542,21.6162933649976,28.8769840990772,19.5771196847305,18.6836876640753,28.0988769796908,22.5475346179077,29.9349539270255,15.5460938610857,32.889299432919,39.8321064668791
"ENSBTAG00000046301",450.596021274639,452.704984341436,519.777360883191,494.553103981742,378.340117920282,442.028292719093,450.735092423034,496.229067700729,381.307936644137,454.754980590447,435.755476381759,398.532747003098
"ENSBTAG00000046307",438.586537883739,123.38239510102,353.417524044911,93.8392306893806,424.17058666461,94.2562846123242,288.092537416454,126.699689282018,421.84785849484,133.522894930661,356.38081357839,123.841291729892
"ENSBTAG00000046314",548.626373944129,1482.55753239446,609.797985163552,1314.5843369413,566.164848409241,1188.54955823115,625.521075219896,936.859720189688,646.335054132235,1230.26892183914,516.778529054179,1139.21169781045
"ENSBTAG00000046321",5.91549465535782,0,14.1039530483615,0,0,1.18295284578502,24.7344352117383,0,14.038411658406,0,10.7944200695719,1.51668622106022
"ENSBTAG00000046332",25.1954921962632,0,0,0,40.2388950498166,0,27.9643645304621,0,135.422406452606,0,670.208695883507,0
"ENSBTAG00000046337",4253.1367554363,9267.2238505528,8108.96672440936,13481.8814768006,7708.37523044541,13298.0588911145,7727.03943563086,10411.8281931671,10783.7492222747,11980.2547019822,12567.253642605,13038.4496913795
"ENSBTAG00000046339",634.835810872924,1154.7745508223,809.774987572043,986.897071908008,714.184168772589,964.255589701392,695.655082879287,616.387610548204,828.094842053426,705.17409205261,613.45406575687,843.176175321012
"ENSBTAG00000046344",32.969052666305,29.6277727392098,28.8388488080686,15.717878483458,47.8576122454013,30.7493854571046,20.8046202028347,23.5385432969875,31.9483672763112,26.0021778040689,52.4791089713509,21.9428101369169
"ENSBTAG00000046346",1636.20291619747,625.723748823908,1552.21819999879,688.118094495328,1611.80629982503,701.155191632667,1902.2015929029,736.077542545042,1460.98333691796,517.5929953226,1681.49646742539,705.441792878351
"ENSBTAG00000046348",70.1997328036688,331.639623799653,94.3247798157007,286.080470295151,53.8716254232249,313.420012472923,127.956260944532,661.917060069357,127.548577097697,612.276761268684,138.205679669224,502.315039512355
"ENSBTAG00000046357",196.645959693145,104.209843730628,211.390988183965,104.247952084417,243.94966170628,131.626777675058,194.139972392935,153.841786489295,164.765443771364,67.7679153596089,202.134379702828,122.559777505132
"ENSBTAG00000046358",25947.4655508518,47719.3338686824,29737.3938944626,47846.6437746049,28564.7260219874,48399.9400655147,28191.8391428613,40822.2350852849,29442.6224474339,49189.474411929,24502.6385380918,48365.6404886129
"ENSBTAG00000046359",712.612973500307,1040.49008454388,802.01157009525,930.822406146875,673.737394603434,986.825440056264,661.337863063751,970.87449084414,734.528061318838,982.703531148111,721.150899994801,997.576505048935
"ENSBTAG00000046362",163.309033459633,151.509637944275,199.051006907788,171.079556632038,113.110834535779,133.170663277036,212.802802374674,214.986502473999,287.004585476175,175.057071790742,191.061575573648,181.005160336606
"ENSBTAG00000046367",222.969750653933,182.980531320694,191.05127567771,120.020707070379,174.282807377272,121.702570971497,176.010796070527,137.511918621943,119.669491948844,124.095164158579,148.378416471615,134.063726907579
"ENSBTAG00000046385",1798.39416420591,1009.49863368693,1611.31123321461,1018.39104900127,1601.41147008941,883.462296931319,1545.87991175554,1050.449964878,1681.76634437768,1062.56749521961,1936.80615553205,1059.24215668353
"ENSBTAG00000046391",444.948843356171,922.196570274464,384.841277442745,1188.59524985118,223.485865967613,998.91090010134,453.795968179427,1088.91432960116,265.97271107497,970.992683078075,261.777536173444,763.633136075047
"ENSBTAG00000046394",22179.8094027942,28314.5868993642,21323.9067994602,30984.5116074642,24562.0242237283,28167.9782680601,23049.6146839846,27316.409002205,22815.4073485758,28577.5788860206,21737.8692985916,28399.3403684415
"ENSBTAG00000046396",134.68365974486,374.771762891053,310.822629063912,647.726721474314,256.301901170692,489.790162494949,291.597889131954,712.328949764812,408.470807638124,927.639918787665,365.568988002017,833.24867508851
"ENSBTAG00000046406",486.717485179853,327.725813782287,404.986670825226,386.318847812487,460.337545995377,448.901982543014,480.969681546969,347.495940557425,404.365994732731,309.114504864856,429.460898343856,403.56638843602
"ENSBTAG00000046409",13.9547083467766,0,9.90600074591437,0,0,0,25.1966759406346,1.69186620616875,0,0,6.29884533494157,0
"ENSBTAG00000046413",49.8025969769809,11.0186508460623,22.7176464103121,0,27.044966873195,0,0,0,18.5344738094737,0.876506646074632,25.7647065321545,1.7963352847579
"ENSBTAG00000046415",203.360326270681,216.476921126312,179.353143654534,259.488225135939,229.214691913011,257.382219848668,258.75439883884,245.216710948751,246.740239502569,269.338526963362,194.884285570418,257.086531215478
"ENSBTAG00000046467",34.2395525178317,19.531634240582,27.9300548665901,2.3333795330351,62.7341627392986,13.1896204901855,35.3452713701405,10.549174907208,26.2930062670027,14.214549715548,46.8496697985851,5.5247241458365
"ENSBTAG00000046481",610.618241033181,420.222802072997,627.432121382283,399.394613049497,559.608370116446,430.679159257731,591.122892489256,399.520158255077,613.817392040273,330.092809628786,588.699472980363,545.19129111347
"ENSBTAG00000046485",1832.7080247998,2455.0755606878,1809.49889505008,2395.24246130032,1753.50151967767,2561.02204003281,2001.39918877321,2555.90585281812,1838.55388570729,2380.144131365,1824.2626741189,2515.46746851169
"ENSBTAG00000046493",1188.25760079033,1392.8501445712,1106.82139046549,1319.01223733591,1126.81930754362,1464.00011204941,1175.71139510069,1473.96452600004,1288.73582227248,1461.68965534477,1108.96279943347,1205.88164671902
"ENSBTAG00000046498",1839.419223631,828.01114614887,1840.4526937556,1009.58346734939,1690.78964171566,847.543772305614,1828.41108604367,1121.84087298677,1662.45115769934,912.50349450515,2307.40344747218,947.389481597092
"ENSBTAG00000046502",287.854403746746,192.150061665767,239.999529697333,224.066169111802,319.53004388352,218.717773582277,290.926428648944,270.791587602734,304.59567111459,292.074591543606,258.107200201582,241.320923516731
"ENSBTAG00000046503",1645.7344839636,459.060254553144,1775.84207943402,427.940439258189,830.682194488437,151.592257012047,1732.00065347458,532.027601314135,1378.71753935059,450.11680821475,1430.02286093303,423.124383544119
"ENSBTAG00000046512",21.8008405099884,3.01671023692281,19.1054394980274,17.2154344651663,43.5314128861255,35.0235933919116,39.7418470770947,16.2959432606809,184.372713635681,26.0688652708395,1350.88523623063,70.4869550411873
"ENSBTAG00000046514",491.824240705488,442.22435156934,443.327093552264,520.655255245771,492.262178843376,523.111389142967,555.031573720039,611.678467642639,489.740694148809,442.805278646024,485.333571453264,455.883554162336
"ENSBTAG00000046520",303.368794410791,150.788609400939,477.141844534859,262.532621427247,558.679172200412,219.765910650072,514.668614054679,129.002705912655,533.042231191542,200.328772777098,457.222052451986,157.521700423794
"ENSBTAG00000046533",6972.89658021562,3510.70521639526,10934.3000642079,5774.33491916075,10292.6830777483,4931.43621639935,7396.82553302722,2872.49516995355,13746.9299146806,5806.24647981441,20854.3167176973,6677.80722819836
"ENSBTAG00000046545",729.806988766843,499.01296993988,724.249599649058,509.876541861438,611.414300027706,334.091851081425,755.042550613183,424.0033980383,682.515573688336,414.776398900422,1072.34556727704,488.770373352193
"ENSBTAG00000046547",173.362850003441,20.0941433627447,205.006480543073,46.4679748948471,162.755090112695,43.1913892885522,147.288934272182,34.2948314577076,295.619974588312,33.4560887160742,356.027549598901,53.4516582572655
"ENSBTAG00000046548",219.53595865278,207.194851224828,209.070163158232,189.92121337577,179.268541366806,198.197411182055,228.417655797087,220.679808397787,240.421265047815,185.703648857118,294.39136343266,208.616312041119
